时间,冷机3总有功功率,冷机4总有功功率,室外湿球温度,冷机3蒸发器压力,冷机3冷冻水出水温度,冷机3冷凝器小温差,冷机3蒸发器小温差,冷机4蒸发器压力,冷机4冷冻水出水温度,冷机4冷凝器小温差,冷机4蒸发器小温差
2025-07-27 00:55,87.6,77.4,24.14,337.9,12.1,1.2,0.4,333.1,12.1,0.9,0.6
2025-07-27 01:00,82.08,68.64,26.13,338.6,12.0,1.0,0.2,338.6,12.1,0.6,0.3
2025-07-27 01:05,82.68,80.64,24.2,338.6,11.9,1.0,0.1,331.7,11.8,0.7,0.5
2025-07-27 01:10,82.2,72.0,24.65,339.3,12.0,1.0,0.2,333.8,12.0,0.6,0.6
2025-07-27 01:15,84.48,76.2,21.84,338.6,12.0,1.1,0.2,335.2,11.9,0.5,0.3
2025-07-27 01:20,83.64,74.76,22.23,337.9,12.0,1.0,0.3,337.2,12.1,0.6,0.4
2025-07-27 01:25,84.0,80.64,25.22,338.6,11.9,0.9,0.1,333.1,11.8,0.4,0.5
2025-07-27 01:30,84.96,77.16,22.77,340.0,12.1,1.1,0.3,336.6,12.1,0.7,0.4
2025-07-27 01:35,82.2,73.56,18.84,337.9,11.9,0.9,0.2,337.9,12.0,0.5,0.2
2025-07-27 01:40,85.8,76.08,24.99,337.9,12.1,1.1,0.3,336.6,11.9,0.5,0.3
2025-07-27 01:45,85.68,74.52,25.27,337.9,12.1,1.1,0.4,337.9,12.1,0.7,0.3
2025-07-27 01:50,84.0,70.32,24.47,337.9,11.9,1.0,0.2,335.9,12.2,0.7,0.5
2025-07-27 01:55,80.28,77.52,23.16,339.3,11.9,0.9,0.1,333.8,11.9,0.4,0.5
2025-07-27 02:00,82.8,75.72,22.95,336.6,11.9,1.1,0.2,327.6,11.9,0.7,0.8
2025-07-27 02:05,80.28,68.76,23.35,340.7,12.0,1.0,0.0,337.9,12.1,0.5,0.4
2025-07-27 02:10,83.16,75.0,23.87,340.0,12.1,1.1,0.2,336.6,11.9,0.5,0.2
2025-07-27 02:15,79.32,74.16,23.08,337.2,11.9,1.0,0.1,331.7,11.9,0.6,0.6
2025-07-27 02:20,81.72,71.64,22.32,338.6,11.9,1.0,0.1,335.2,11.9,0.6,0.4
2025-07-27 02:25,80.52,67.2,23.4,339.3,12.0,1.0,0.2,340.0,12.1,0.4,0.3
2025-07-27 02:30,81.72,76.08,23.32,337.9,11.9,0.9,0.1,329.7,11.7,0.5,0.6
2025-07-27 02:35,82.08,72.0,22.39,341.4,12.1,1.2,0.1,340.0,12.2,0.9,0.2
2025-07-27 02:40,79.68,77.28,24.37,338.6,11.9,1.0,0.2,340.7,11.9,0.4,0.0
2025-07-27 02:45,84.72,75.24,23.21,337.9,12.0,1.1,0.3,331.0,11.9,0.8,0.6
2025-07-27 02:50,81.24,71.04,22.56,338.6,12.0,1.1,0.2,337.9,12.1,0.7,0.4
2025-07-27 02:55,82.44,70.68,23.02,337.9,11.9,1.0,0.2,335.9,11.9,0.6,0.3
2025-07-27 03:00,83.4,72.36,22.42,337.2,12.0,1.0,0.3,337.2,12.1,0.6,0.3
2025-07-27 03:05,80.52,72.0,21.77,337.9,11.9,1.0,0.1,330.3,11.9,0.8,0.6
2025-07-27 03:10,80.4,71.52,22.4,339.3,12.1,1.0,0.2,335.9,11.9,0.5,0.3
2025-07-27 03:15,81.6,71.64,22.48,338.6,11.9,1.0,0.1,333.1,11.9,0.6,0.6
2025-07-27 03:20,82.2,69.72,23.49,340.7,12.1,1.2,0.2,340.7,12.0,0.6,0.2
2025-07-27 03:25,79.32,76.32,23.17,336.6,11.9,1.0,0.2,332.4,11.9,0.5,0.6
2025-07-27 03:30,83.64,71.76,23.28,339.3,12.1,1.1,0.2,337.9,12.1,0.7,0.4
2025-07-27 03:35,81.48,75.72,23.24,339.3,12.0,1.0,0.2,340.0,11.9,0.4,0.1
2025-07-27 03:40,84.72,73.92,22.83,338.6,12.1,1.1,0.4,336.6,12.1,0.7,0.4
2025-07-27 03:45,81.0,69.72,22.58,340.0,12.1,0.9,0.2,337.9,11.9,0.4,0.2
2025-07-27 03:50,83.04,72.6,23.14,337.9,12.0,1.0,0.3,333.1,12.1,0.8,0.6
2025-07-27 03:55,78.96,70.2,24.87,340.0,12.0,1.0,0.2,338.6,12.1,0.5,0.3
2025-07-27 04:00,84.12,76.2,22.61,337.9,11.9,1.0,0.2,330.3,11.8,0.4,0.5
2025-07-27 04:05,80.88,74.88,21.84,338.6,12.0,1.1,0.2,333.1,12.1,0.8,0.7
2025-07-27 04:10,82.2,72.36,24.03,339.3,12.0,1.0,0.2,334.5,11.9,0.6,0.5
2025-07-27 04:15,80.28,73.68,23.17,339.3,12.0,1.0,0.1,333.8,11.8,0.4,0.2
2025-07-27 04:20,85.08,72.72,23.93,337.2,12.0,1.1,0.3,333.1,11.9,0.6,0.6
2025-07-27 04:25,82.2,69.0,23.69,340.0,12.1,1.2,0.3,340.7,12.2,0.8,0.3
2025-07-27 04:30,80.52,68.52,23.1,339.3,11.9,0.9,0.1,338.6,11.8,0.2,0.1
2025-07-27 04:35,85.44,73.32,23.18,337.9,12.1,1.1,0.3,336.6,12.1,0.7,0.5
2025-07-27 04:40,79.56,68.88,19.74,340.0,11.9,1.0,0.1,337.9,12.1,0.5,0.4
2025-07-27 04:45,84.84,76.08,22.89,337.9,12.0,1.0,0.3,334.5,11.9,0.7,0.4
2025-07-27 04:50,79.56,76.8,21.33,338.6,11.9,0.8,0.2,331.0,12.0,0.6,0.8
2025-07-27 04:55,85.08,71.04,23.36,338.6,12.0,1.1,0.2,335.2,12.1,0.7,0.5
2025-07-27 05:00,82.2,69.72,22.32,337.9,12.1,1.1,0.4,337.9,12.1,0.6,0.3
2025-07-27 05:05,82.56,75.0,23.67,337.9,11.9,0.9,0.2,331.0,11.9,0.4,0.7
2025-07-27 05:10,81.48,73.08,23.14,339.3,12.1,1.1,0.3,335.2,12.1,0.7,0.6
2025-07-27 05:15,82.44,72.0,23.69,337.9,11.9,1.0,0.2,335.2,11.9,0.5,0.3
2025-07-27 05:20,82.08,78.96,23.28,340.0,12.0,1.0,0.1,336.6,11.8,0.4,0.2
2025-07-27 05:25,83.88,76.08,23.48,338.6,12.1,1.1,0.3,336.6,11.9,0.6,0.2
2025-07-27 05:30,83.52,69.72,21.84,340.0,12.1,1.1,0.3,341.4,12.1,0.6,0.1
2025-07-27 05:35,83.52,76.92,23.07,337.2,11.9,1.0,0.2,333.8,11.9,0.5,0.5
2025-07-27 05:40,86.52,73.08,22.38,338.6,12.1,1.2,0.3,336.6,12.1,0.8,0.5
2025-07-27 05:45,82.08,71.52,24.04,339.3,12.0,1.0,0.2,338.6,12.0,0.4,0.2
2025-07-27 05:50,84.36,73.2,22.71,338.6,11.9,1.0,0.0,335.2,12.1,0.7,0.6
2025-07-27 05:55,84.24,74.28,23.34,339.3,12.1,1.1,0.2,338.6,11.9,0.4,0.1
2025-07-27 06:00,85.44,73.68,21.69,338.6,11.9,1.1,0.2,334.5,12.1,0.8,0.5
2025-07-27 06:05,82.08,71.28,21.85,339.3,12.0,1.0,0.2,337.9,12.1,0.5,0.4
2025-07-27 06:10,83.28,80.4,24.26,337.9,11.9,1.0,0.2,329.7,11.9,0.5,0.7
2025-07-27 06:15,83.64,73.92,24.74,340.7,12.0,1.0,0.1,334.5,11.9,0.7,0.2
2025-07-27 06:20,85.56,74.28,22.04,337.9,12.0,1.0,0.3,337.2,11.9,0.4,0.2
2025-07-27 06:25,87.0,73.8,24.04,337.9,11.9,1.1,0.2,335.9,12.1,0.8,0.5
2025-07-27 06:30,83.52,75.6,22.6,340.0,12.0,1.0,0.1,337.2,11.9,0.5,0.1
2025-07-27 06:35,85.2,78.24,23.13,338.6,12.0,1.1,0.2,335.9,11.9,0.6,0.3
2025-07-27 06:40,84.72,73.2,22.99,340.0,12.0,1.0,0.2,338.6,12.1,0.8,0.3
2025-07-27 06:45,86.28,79.2,21.96,338.6,12.0,1.1,0.2,338.6,12.1,0.6,0.3
2025-07-27 06:50,82.68,79.68,23.11,338.6,11.9,0.9,0.1,334.5,11.9,0.4,0.5
2025-07-27 06:55,87.84,82.8,22.37,336.6,11.9,1.1,0.2,330.3,12.0,0.8,0.7
2025-07-27 07:00,82.92,74.76,22.08,341.4,12.0,1.0,0.1,337.2,12.0,0.6,0.2
2025-07-27 07:05,86.88,79.2,22.13,336.6,11.9,1.1,0.2,334.5,12.1,0.6,0.5
2025-07-27 07:10,82.8,74.16,23.25,338.6,11.9,0.9,0.1,332.4,11.9,0.6,0.6
2025-07-27 07:15,89.04,81.96,23.39,338.6,12.1,1.1,0.4,333.1,12.0,0.7,0.5
2025-07-27 07:20,83.88,74.52,23.82,338.6,12.0,1.0,0.2,339.3,12.1,0.6,0.2
2025-07-27 07:25,84.6,79.8,24.01,339.3,11.9,1.0,0.1,335.2,11.8,0.2,0.4
2025-07-27 07:30,88.8,73.8,23.96,338.6,12.0,1.0,0.3,336.6,12.1,0.8,0.5
2025-07-27 07:35,84.36,74.76,22.52,338.6,11.9,0.9,0.1,337.2,12.0,0.5,0.3
2025-07-27 07:40,85.92,74.64,23.52,338.6,12.0,1.0,0.2,337.9,11.9,0.4,0.2
2025-07-27 07:45,86.76,76.68,23.98,337.9,11.9,1.0,0.2,334.5,12.0,0.7,0.4
2025-07-27 07:50,86.88,78.6,24.77,338.6,12.0,1.1,0.2,339.3,12.2,0.8,0.5
2025-07-27 07:55,83.88,81.6,24.15,338.6,11.9,0.9,0.1,336.6,11.9,0.3,0.3
2025-07-27 08:00,90.84,82.56,22.26,338.6,12.1,1.1,0.4,333.1,12.1,0.9,0.6
2025-07-27 08:05,85.56,73.08,24.46,338.6,12.0,1.0,0.2,338.6,12.1,0.6,0.4
2025-07-27 08:10,86.76,84.0,25.29,339.3,11.9,1.0,0.1,332.4,11.9,0.7,0.6
2025-07-27 08:15,87.12,78.84,25.53,339.3,12.1,1.0,0.3,337.9,11.9,0.6,0.2
2025-07-27 08:20,85.56,81.48,26.59,338.6,11.9,0.9,0.1,335.2,11.9,0.5,0.4
2025-07-27 08:25,88.44,76.44,21.98,337.9,12.0,1.0,0.3,332.4,12.1,0.7,0.8
2025-07-27 08:30,85.44,81.12,24.54,338.6,11.9,0.9,0.2,332.4,11.9,0.5,0.5
2025-07-27 08:35,87.6,76.08,23.08,340.0,12.1,1.0,0.2,340.0,11.9,0.6,0.1
2025-07-27 08:40,87.0,80.04,23.92,339.3,12.0,1.0,0.2,340.0,11.9,0.5,0.0
2025-07-27 08:45,90.0,82.56,23.0,338.6,12.1,1.1,0.3,335.9,12.1,0.7,0.4
2025-07-27 08:50,85.8,77.76,25.76,337.9,12.0,0.9,0.2,337.2,12.1,0.7,0.4
2025-07-27 08:55,87.84,80.16,24.28,338.6,11.9,1.0,0.2,335.2,12.0,0.6,0.4
2025-07-27 09:00,86.28,80.4,24.75,338.6,11.9,1.0,0.1,332.4,11.9,0.7,0.6
2025-07-27 09:05,92.16,84.24,24.98,340.7,12.1,1.3,0.2,336.6,12.1,0.9,0.4
2025-07-27 09:10,85.56,80.88,23.88,338.6,11.9,0.8,0.1,337.9,12.1,0.5,0.4
2025-07-27 09:15,90.48,86.52,23.78,338.6,12.0,1.0,0.3,333.1,11.9,0.6,0.5
2025-07-27 09:20,88.8,84.6,24.2,337.9,12.0,1.1,0.3,333.8,12.1,0.8,0.5
2025-07-27 09:25,86.16,81.96,23.65,337.9,11.9,1.0,0.2,332.4,11.9,0.4,0.5
2025-07-27 09:30,87.12,75.48,24.74,340.0,12.1,1.1,0.2,338.6,11.9,0.4,0.0
2025-07-27 09:35,87.0,88.44,23.91,337.9,11.9,0.9,0.1,332.4,11.8,0.4,0.5
2025-07-27 09:40,90.6,82.2,23.84,340.7,12.1,1.2,0.1,340.0,12.1,1.0,0.1
2025-07-27 09:45,85.56,82.8,23.0,337.9,11.9,0.9,0.2,340.0,12.1,0.4,0.3
2025-07-27 09:50,92.04,85.56,22.6,337.9,11.9,1.1,0.2,332.4,12.0,0.9,0.6
2025-07-27 09:55,88.2,79.68,23.99,339.3,12.1,1.0,0.3,339.3,12.1,0.7,0.3
2025-07-27 10:00,87.48,81.48,23.42,337.9,11.9,1.0,0.2,335.2,12.0,0.6,0.5
2025-07-27 10:05,88.08,77.64,22.96,340.0,12.1,1.1,0.2,337.9,11.9,0.4,0.2
2025-07-27 10:10,88.44,84.0,23.43,337.2,11.9,0.9,0.2,329.7,12.0,0.6,0.8
2025-07-27 10:15,86.4,81.96,22.46,339.3,12.0,0.9,0.2,334.5,12.1,0.7,0.5
2025-07-27 10:20,85.08,82.08,22.6,337.9,11.9,0.8,0.2,336.6,11.9,0.4,0.3
2025-07-27 10:25,87.84,84.12,24.4,338.6,11.9,1.0,0.2,333.1,11.9,0.6,0.6
2025-07-27 10:30,88.08,80.64,22.82,337.9,12.0,1.1,0.2,335.2,12.1,0.6,0.4
2025-07-27 10:35,86.28,75.48,23.9,339.3,12.1,1.2,0.1,338.6,12.1,0.5,0.3
2025-07-27 10:40,87.84,83.04,23.92,338.6,12.1,1.0,0.4,337.9,11.9,0.4,0.2
2025-07-27 10:45,88.68,79.08,23.8,338.6,12.0,1.1,0.3,338.6,12.2,0.9,0.4
2025-07-27 10:50,84.6,74.16,23.41,338.6,11.9,0.9,0.1,337.9,12.0,0.3,0.3
2025-07-27 10:55,90.96,81.6,22.84,336.6,11.9,1.0,0.2,331.7,12.0,0.8,0.6
2025-07-27 11:00,86.4,79.8,24.13,338.6,12.0,1.0,0.3,334.5,12.1,0.6,0.6
2025-07-27 11:05,86.88,83.28,23.16,338.6,11.9,1.0,0.1,333.1,11.9,0.5,0.4
2025-07-27 11:10,88.44,77.88,23.71,337.9,12.1,1.0,0.4,335.2,12.1,0.6,0.4
2025-07-27 11:15,85.92,78.48,23.06,339.3,11.9,0.9,0.1,331.0,11.9,0.6,0.6
2025-07-27 11:20,86.52,82.08,24.3,339.3,12.1,1.0,0.2,337.2,11.9,0.5,0.2
2025-07-27 11:25,85.8,81.96,22.59,338.6,11.9,1.0,0.1,335.2,11.9,0.5,0.2
2025-07-27 11:30,88.08,77.64,24.64,340.7,12.0,1.0,0.0,340.0,12.1,0.6,0.3
2025-07-27 11:35,86.52,81.72,26.23,336.6,11.9,1.1,0.2,336.6,12.0,0.5,0.4
2025-07-27 11:40,88.08,78.36,24.11,339.3,12.0,1.1,0.2,336.6,12.1,0.7,0.4
2025-07-27 11:45,87.0,76.68,21.61,340.0,12.0,1.1,0.2,338.6,11.9,0.5,0.2
2025-07-27 11:50,89.52,78.72,23.14,337.9,11.9,1.0,0.2,335.2,12.1,0.7,0.5
2025-07-27 11:55,84.72,79.2,23.74,340.0,12.0,1.0,0.1,335.2,11.9,0.4,0.2
2025-07-27 12:00,91.32,78.12,24.85,336.6,12.1,1.1,0.4,336.6,12.1,0.7,0.4
2025-07-27 12:05,85.8,76.68,25.81,339.3,12.0,1.0,0.2,336.6,12.0,0.6,0.3
2025-07-27 12:10,88.8,83.4,24.01,337.9,11.9,1.0,0.2,330.3,11.8,0.5,0.5
2025-07-27 12:15,88.68,78.36,25.9,338.6,12.1,1.1,0.3,337.2,12.1,0.8,0.4
2025-07-27 12:20,86.4,85.8,25.01,339.3,12.0,1.0,0.2,337.9,12.0,0.4,0.3
2025-07-27 12:25,90.6,82.2,25.66,338.6,12.1,1.1,0.3,335.9,12.1,0.7,0.4
2025-07-27 12:30,86.76,81.24,23.91,338.6,12.0,0.9,0.2,335.9,12.1,0.6,0.5
2025-07-27 12:35,89.4,79.44,24.57,337.2,12.0,1.1,0.3,332.4,12.1,0.8,0.7
2025-07-27 12:40,86.52,79.08,23.93,339.3,12.0,1.0,0.2,335.9,11.9,0.5,0.3
2025-07-27 12:45,90.12,83.64,25.28,337.9,11.9,1.0,0.2,329.0,11.9,0.9,0.7
2025-07-27 12:50,86.52,77.88,22.73,340.0,12.0,1.0,0.1,337.9,12.1,0.7,0.4
2025-07-27 12:55,87.48,89.28,25.96,338.6,12.0,1.0,0.2,338.6,11.8,0.2,0.1
2025-07-27 13:00,87.84,83.4,24.92,340.0,12.0,1.0,0.2,334.5,12.1,0.7,0.5
2025-07-27 13:05,86.76,84.48,24.91,339.3,12.0,1.0,0.1,339.3,12.0,0.5,0.1
2025-07-27 13:10,89.52,76.8,25.73,337.9,12.0,1.1,0.3,337.9,12.1,0.6,0.4
2025-07-27 13:15,86.04,77.28,24.66,339.3,11.9,0.9,0.1,335.9,11.8,0.5,0.1
2025-07-27 13:20,91.56,83.88,25.09,337.2,12.1,1.1,0.4,332.4,12.1,0.8,0.7
2025-07-27 13:25,87.84,79.44,25.97,339.3,12.1,1.1,0.3,338.6,12.1,0.8,0.2
2025-07-27 13:30,89.88,78.72,25.5,337.9,12.0,1.1,0.3,335.9,12.1,0.7,0.5
2025-07-27 13:35,87.48,84.0,23.88,337.9,12.0,1.0,0.3,333.8,12.0,0.5,0.7
2025-07-27 13:40,87.24,78.6,24.38,337.9,11.9,1.0,0.2,331.0,12.0,0.8,0.7
2025-07-27 13:45,84.72,76.56,24.78,339.3,12.0,0.9,0.2,337.9,11.9,0.5,0.2
2025-07-27 13:50,90.24,83.76,27.01,337.2,11.9,1.1,0.2,333.1,11.9,0.7,0.5
2025-07-27 13:55,88.44,78.84,26.28,338.6,12.0,1.0,0.2,335.9,12.1,0.7,0.5
2025-07-27 14:00,85.08,76.8,26.97,339.3,11.9,0.9,0.1,336.6,11.9,0.3,0.3
2025-07-27 14:05,90.36,81.96,26.01,340.0,12.0,1.1,0.1,336.6,11.9,0.6,0.1
2025-07-27 14:10,86.4,80.28,27.11,337.9,11.9,0.9,0.1,334.5,11.9,0.5,0.5
2025-07-27 14:15,89.4,80.28,25.39,338.6,12.0,1.0,0.3,335.2,12.1,0.7,0.5
2025-07-27 14:20,86.16,78.0,26.44,337.9,11.9,0.9,0.2,336.6,12.1,0.6,0.5
2025-07-27 14:25,91.68,82.2,25.61,339.3,12.0,1.2,0.1,335.9,11.9,0.6,0.4
2025-07-27 14:30,86.64,77.4,25.42,338.6,12.1,1.1,0.4,337.9,12.1,0.7,0.3
2025-07-27 14:35,88.32,78.72,24.12,337.9,11.9,0.9,0.2,333.1,11.9,0.5,0.5
2025-07-27 14:40,85.8,80.88,25.17,340.0,12.0,1.0,0.1,334.5,11.9,0.7,0.5
2025-07-27 14:45,87.24,80.52,26.47,338.6,12.0,1.0,0.1,336.6,12.0,0.7,0.4
2025-07-27 14:50,84.6,77.16,25.48,338.6,11.9,0.9,0.1,335.2,11.9,0.4,0.3
2025-07-27 14:55,88.08,78.12,27.11,337.9,12.0,1.1,0.2,335.9,11.9,0.5,0.2
2025-07-27 15:00,86.28,75.36,25.56,338.6,12.0,1.0,0.2,337.9,12.1,0.7,0.4
2025-07-27 15:05,83.4,80.04,25.78,339.3,11.9,0.9,0.1,335.2,11.8,0.4,0.4
2025-07-27 15:10,88.44,77.04,26.81,337.2,12.0,1.2,0.3,339.3,12.1,0.7,0.4
2025-07-27 15:15,84.6,77.4,24.3,339.3,11.9,1.0,0.1,335.2,11.9,0.5,0.3
2025-07-27 15:20,90.12,78.0,25.09,340.0,12.1,1.2,0.2,336.6,12.1,0.8,0.4
2025-07-27 15:25,85.08,72.36,25.92,337.9,11.9,1.0,0.2,336.6,12.1,0.5,0.6
2025-07-27 15:30,87.48,74.76,28.02,339.3,12.0,1.0,0.2,331.0,12.0,0.9,0.7
2025-07-27 15:35,85.56,75.84,26.64,337.9,12.0,1.0,0.3,336.6,12.1,0.6,0.4
2025-07-27 15:40,84.72,81.96,27.14,339.3,11.9,0.9,0.2,329.0,11.9,0.8,0.8
2025-07-27 15:45,84.72,75.6,26.11,338.6,12.0,1.0,0.2,337.9,12.0,0.5,0.3
2025-07-27 15:50,85.92,79.92,26.95,337.9,11.9,0.9,0.2,333.8,11.8,0.5,0.5
2025-07-27 15:55,86.88,78.0,25.69,341.4,12.0,1.0,0.0,335.9,12.0,0.6,0.2
2025-07-27 16:00,87.96,75.0,26.07,337.9,12.0,1.0,0.3,340.0,12.0,0.5,0.2
2025-07-27 16:05,88.92,78.6,26.0,337.9,12.1,1.2,0.3,339.3,12.1,0.8,0.2
2025-07-27 16:10,86.28,79.44,27.49,338.6,12.0,1.0,0.3,337.2,11.9,0.5,0.2
2025-07-27 16:15,88.44,77.76,28.43,337.2,12.0,1.1,0.3,334.5,12.2,0.8,0.9
2025-07-27 16:20,85.44,74.52,26.89,339.3,11.9,1.0,0.1,337.2,12.1,0.5,0.4
2025-07-27 16:25,88.32,83.16,26.24,337.9,12.0,1.0,0.2,333.1,11.9,0.6,0.5
2025-07-27 16:30,87.6,77.88,26.04,339.3,12.1,1.1,0.3,338.6,12.1,0.8,0.4
2025-07-27 16:35,87.72,80.52,27.78,338.6,11.9,0.9,0.1,333.8,12.0,0.6,0.5
2025-07-27 16:40,86.28,82.2,27.23,338.6,11.9,0.9,0.1,332.4,11.8,0.6,0.5
2025-07-27 16:45,89.4,86.52,26.94,337.9,11.9,1.1,0.3,332.4,11.9,0.6,0.6
2025-07-27 16:50,84.24,79.32,26.54,341.4,12.0,1.1,0.1,337.9,11.9,0.5,0.0
2025-07-27 16:55,87.48,78.36,27.0,338.6,12.0,1.1,0.2,340.7,11.9,0.5,0.1
2025-07-27 17:00,89.52,81.0,26.15,338.6,12.1,1.1,0.4,337.2,12.1,0.8,0.5
2025-07-27 17:05,86.52,82.8,27.14,340.0,11.9,0.9,0.1,336.6,11.9,0.5,0.3
2025-07-27 17:10,89.52,82.8,27.63,337.9,12.1,1.1,0.4,337.9,12.1,0.6,0.4
2025-07-27 17:15,85.44,85.44,27.91,339.3,11.9,0.9,0.1,335.9,11.8,0.4,0.2
2025-07-27 17:20,93.84,92.16,27.35,335.9,12.0,1.1,0.3,333.8,12.2,0.9,1.0
2025-07-27 17:25,85.92,74.4,27.99,338.6,12.0,1.0,0.1,337.9,12.1,0.6,0.4
2025-07-27 17:30,87.84,84.48,24.65,338.6,11.9,1.0,0.1,334.5,11.9,0.5,0.5
2025-07-27 17:35,89.16,80.88,25.64,340.0,12.1,1.1,0.2,336.6,12.0,0.6,0.4
2025-07-27 17:40,88.8,81.72,26.47,337.9,12.0,1.1,0.2,336.6,12.0,0.5,0.3
2025-07-27 17:45,87.36,80.64,26.79,338.6,11.9,1.0,0.1,335.2,11.9,0.5,0.4
2025-07-27 17:50,89.4,85.32,24.11,337.9,12.0,1.1,0.3,334.5,11.9,0.5,0.4
2025-07-27 17:55,89.16,82.92,25.77,339.3,12.0,1.2,0.1,336.6,12.1,0.6,0.4
2025-07-27 18:00,87.72,79.8,24.85,339.3,12.1,1.0,0.3,339.3,12.0,0.5,0.1
2025-07-27 18:05,89.52,81.6,26.67,338.6,12.0,1.0,0.3,335.2,12.1,0.6,0.5
2025-07-27 18:10,85.2,81.24,24.95,337.9,11.9,0.9,0.2,331.7,12.0,0.6,0.6
2025-07-27 18:15,87.84,79.44,26.08,338.6,12.1,1.0,0.4,335.9,12.1,0.7,0.5
2025-07-27 18:20,85.8,82.68,24.81,339.3,11.9,1.0,0.1,334.5,11.9,0.4,0.4
2025-07-27 18:25,87.96,83.52,25.89,339.3,12.0,1.1,0.2,334.5,12.1,0.8,0.5
2025-07-27 18:30,82.8,79.44,25.51,340.0,12.0,1.0,0.2,338.6,12.0,0.3,0.1
2025-07-27 18:35,90.0,81.48,26.8,337.2,11.9,1.0,0.2,332.4,12.0,0.7,0.6
2025-07-27 18:40,86.16,74.04,26.79,338.6,12.0,1.0,0.2,335.2,12.1,0.7,0.5
2025-07-27 18:45,87.36,82.44,24.05,338.6,12.0,1.0,0.3,333.1,11.9,0.7,0.5
2025-07-27 18:50,84.12,74.4,26.24,338.6,11.9,1.0,0.1,335.9,11.9,0.5,0.3
2025-07-27 18:55,87.48,84.48,25.99,338.6,12.1,1.1,0.3,335.9,11.9,0.5,0.2
2025-07-27 19:00,85.56,79.92,26.94,340.0,12.1,1.1,0.2,338.6,12.1,0.6,0.3
2025-07-27 19:05,83.64,83.88,24.81,338.6,11.9,0.9,0.1,337.9,11.9,0.3,0.2
2025-07-27 19:10,90.12,79.2,24.97,337.2,12.1,1.2,0.4,335.9,12.1,0.8,0.4
2025-07-27 19:15,84.48,79.56,25.65,339.3,11.9,0.9,0.1,334.5,12.0,0.6,0.5
2025-07-27 19:20,89.52,81.24,25.17,338.6,12.1,1.0,0.4,333.8,12.1,0.8,0.5
2025-07-27 19:25,86.76,76.44,24.47,337.9,12.0,1.1,0.3,337.9,12.1,0.7,0.3
2025-07-27 19:30,87.36,79.2,25.42,338.6,12.0,1.0,0.2,335.9,12.0,0.6,0.3
2025-07-27 19:35,85.68,75.84,24.4,340.0,12.0,1.0,0.1,339.3,11.9,0.4,0.2
2025-07-27 19:40,88.92,80.76,25.8,336.6,11.9,1.1,0.2,329.7,11.9,0.7,0.7
2025-07-27 19:45,85.56,80.16,24.79,339.3,12.0,1.0,0.2,335.2,12.1,0.8,0.4
2025-07-27 19:50,85.8,82.56,24.61,338.6,12.0,1.0,0.2,335.9,11.9,0.5,0.3
2025-07-27 19:55,84.72,85.2,24.71,338.6,11.9,1.0,0.0,331.0,11.9,0.5,0.7
2025-07-27 20:00,89.16,78.6,24.91,340.7,12.1,1.1,0.1,340.0,12.0,0.7,0.0
2025-07-27 20:05,86.76,73.08,25.22,338.6,12.0,1.1,0.2,341.4,12.1,0.5,0.2
2025-07-27 20:10,84.12,83.28,24.23,338.6,11.9,0.9,0.1,332.4,11.8,0.4,0.5
2025-07-27 20:15,87.84,76.92,26.84,338.6,12.1,1.1,0.4,336.6,12.2,0.8,0.4
2025-07-27 20:20,84.12,74.04,23.46,338.6,12.0,0.9,0.2,338.6,12.0,0.4,0.2
2025-07-27 20:25,89.4,83.64,24.6,337.9,12.1,1.2,0.4,336.6,12.0,0.7,0.3
2025-07-27 20:30,87.0,78.48,24.84,338.6,12.1,1.1,0.4,340.7,12.1,0.7,0.4
2025-07-27 20:35,87.12,76.92,24.68,338.6,11.9,1.0,0.2,333.1,12.1,0.7,0.8
2025-07-27 20:40,84.72,79.56,25.29,338.6,11.9,1.0,0.1,333.8,11.9,0.6,0.5
2025-07-27 20:45,88.32,82.8,24.22,338.6,12.0,1.1,0.3,333.1,11.9,0.6,0.5
2025-07-27 20:50,84.84,76.56,24.54,338.6,12.0,1.0,0.3,336.6,12.1,0.6,0.4
2025-07-27 20:55,86.04,83.4,26.19,338.6,11.9,0.9,0.1,335.2,11.8,0.4,0.3
2025-07-27 21:00,86.76,84.84,26.17,340.7,12.0,0.9,0.1,337.2,11.9,0.6,0.2
2025-07-27 21:05,87.24,82.68,24.67,340.0,12.1,1.1,0.3,340.7,12.0,0.6,0.0
2025-07-27 21:10,87.72,76.44,24.15,338.6,12.0,1.1,0.2,337.9,12.1,0.6,0.3
2025-07-27 21:15,85.92,81.0,24.37,338.6,11.9,1.0,0.1,335.2,11.9,0.6,0.3
2025-07-27 21:20,87.12,76.08,25.38,337.9,12.0,1.1,0.3,335.2,12.1,0.8,0.4
2025-07-27 21:25,84.0,74.88,24.4,339.3,12.0,0.9,0.2,336.6,11.9,0.4,0.2
2025-07-27 21:30,90.96,79.32,24.0,336.6,12.1,1.2,0.4,334.5,12.1,0.9,0.4
2025-07-27 21:35,83.04,78.48,26.16,338.6,11.9,0.9,0.1,333.8,12.0,0.6,0.6
2025-07-27 21:40,87.48,79.32,24.48,337.9,12.0,1.0,0.3,331.0,11.9,0.7,0.6
2025-07-27 21:45,85.2,75.24,24.21,337.9,12.0,1.0,0.3,335.9,12.1,0.7,0.4
2025-07-27 21:50,84.96,81.84,25.28,339.3,11.9,1.0,0.1,335.2,11.8,0.4,0.4
